START TIME,STOP TIME,DURATION (min),CONSUMPTION (kWh),Charger,AvPower
27/12/2019,27/12/2019,40,11.1,Quick,16.65
27/12/2019,27/12/2019,44,32.7,Quick,44.59090909
27/12/2019,27/12/2019,11,5.5,Quick,30
27/12/2019,27/12/2019,68,30.1,Quick,26.55882353
27/12/2019,27/12/2019,6,0.5,Quick,5
27/12/2019,27/12/2019,35,20.7,Quick,35.48571429
27/12/2019,27/12/2019,303,33.871,Normal,6.707128713
27/12/2019,27/12/2019,122,3.39,Normal,1.667213115
27/12/2019,27/12/2019,65,30.5,Quick,28.15384615
27/12/2019,27/12/2019,37,11.4,Quick,18.48648649
27/12/2019,27/12/2019,49,17,Quick,20.81632653
27/12/2019,27/12/2019,13,8,Quick,36.92307692
27/12/2019,27/12/2019,34,13,Quick,22.94117647
27/12/2019,27/12/2019,40,7,Quick,10.5
27/12/2019,27/12/2019,9,5.1,Quick,34
27/12/2019,27/12/2019,31,3.7,Quick,7.161290323
27/12/2019,27/12/2019,19,11.4,Quick,36
27/12/2019,27/12/2019,35,22.2,Quick,38.05714286
27/12/2019,27/12/2019,20,8.3,Quick,24.9
27/12/2019,27/12/2019,15,2.4,Quick,9.6
27/12/2019,27/12/2019,41,27.7,Quick,40.53658537
26/12/2019,27/12/2019,15,9.4,Quick,37.6
26/12/2019,26/12/2019,13,2.8,Quick,12.92307692
26/12/2019,26/12/2019,7,3.8,Quick,32.57142857
26/12/2019,26/12/2019,33,22.9,Quick,41.63636364
26/12/2019,26/12/2019,10,6.5,Quick,39
26/12/2019,26/12/2019,35,26.2,Quick,44.91428571
26/12/2019,26/12/2019,23,8.6,Quick,22.43478261
26/12/2019,26/12/2019,39,26.7,Quick,41.07692308
26/12/2019,26/12/2019,18,12.4,Quick,41.33333333
26/12/2019,26/12/2019,13,7.6,Quick,35.07692308
26/12/2019,26/12/2019,15,8.7,Quick,34.8
26/12/2019,26/12/2019,17,1.9,Quick,6.705882353
26/12/2019,26/12/2019,14,3,Quick,12.85714286
26/12/2019,26/12/2019,5,2,Quick,24
26/12/2019,26/12/2019,44,0.37,Normal,0.504545455
26/12/2019,26/12/2019,24,6.9,Quick,17.25
26/12/2019,26/12/2019,49,25,Quick,30.6122449
26/12/2019,26/12/2019,40,24,Quick,36
26/12/2019,26/12/2019,8,1.1,Quick,8.25
26/12/2019,26/12/2019,36,8.8,Quick,14.66666667
26/12/2019,26/12/2019,32,17.8,Quick,33.375
26/12/2019,26/12/2019,8,5,Quick,37.5
26/12/2019,26/12/2019,33,17.4,Quick,31.63636364
26/12/2019,26/12/2019,32,20.1,Quick,37.6875
26/12/2019,26/12/2019,63,33.1,Quick,31.52380952
26/12/2019,26/12/2019,45,19.8,Quick,26.4
26/12/2019,26/12/2019,22,6.2,Quick,16.90909091
26/12/2019,26/12/2019,47,32.8,Quick,41.87234043
26/12/2019,26/12/2019,34,16.3,Quick,28.76470588
26/12/2019,26/12/2019,32,17,Quick,31.875
26/12/2019,26/12/2019,27,7.5,Quick,16.66666667
26/12/2019,26/12/2019,24,6.8,Quick,17
26/12/2019,26/12/2019,43,1.44,Normal,2.009302326
26/12/2019,26/12/2019,38,17,Quick,26.84210526
26/12/2019,26/12/2019,18,8,Quick,26.66666667
26/12/2019,26/12/2019,24,12.3,Quick,30.75
26/12/2019,26/12/2019,122,3.59,Normal,1.76557377
26/12/2019,26/12/2019,25,7.6,Quick,18.24
26/12/2019,26/12/2019,21,5,Quick,14.28571429
26/12/2019,26/12/2019,21,13.4,Quick,38.28571429
26/12/2019,26/12/2019,34,20.8,Quick,36.70588235
26/12/2019,26/12/2019,38,14.7,Quick,23.21052632
26/12/2019,26/12/2019,18,10.8,Quick,36
26/12/2019,26/12/2019,79,8.155,Normal,6.193670886
26/12/2019,26/12/2019,12,2,Quick,10
26/12/2019,26/12/2019,15,9.8,Quick,39.2
26/12/2019,26/12/2019,87,4.8,Quick,3.310344828
26/12/2019,26/12/2019,36,7.9,Quick,13.16666667
26/12/2019,26/12/2019,28,14.8,Quick,31.71428571
26/12/2019,26/12/2019,173,5.72,Normal,1.983815029
26/12/2019,26/12/2019,34,6.2,Quick,10.94117647
26/12/2019,26/12/2019,10,3.2,Quick,19.2
26/12/2019,26/12/2019,84,3.47,Normal,2.478571429
26/12/2019,26/12/2019,8,0.7,Quick,5.25
26/12/2019,26/12/2019,8,1.3,Quick,9.75
26/12/2019,26/12/2019,17,5.4,Quick,19.05882353
26/12/2019,26/12/2019,316,2.36,Normal,0.448101266
26/12/2019,26/12/2019,28,5.5,Quick,11.78571429
26/12/2019,26/12/2019,14,8.8,Quick,37.71428571
26/12/2019,26/12/2019,47,31.3,Quick,39.95744681
26/12/2019,26/12/2019,45,15.4,Quick,20.53333333
26/12/2019,26/12/2019,51,12.4,Quick,14.58823529
26/12/2019,26/12/2019,13,7.9,Quick,36.46153846
26/12/2019,26/12/2019,15,9.4,Quick,37.6
26/12/2019,26/12/2019,8,5.1,Quick,38.25
26/12/2019,27/12/2019,1076,28.393,Normal,1.583252788
26/12/2019,26/12/2019,18,11.7,Quick,39
26/12/2019,26/12/2019,51,19.7,Quick,23.17647059
26/12/2019,26/12/2019,306,8.11,Normal,1.590196078
26/12/2019,26/12/2019,37,27.4,Quick,44.43243243
26/12/2019,26/12/2019,28,7.7,Quick,16.5
26/12/2019,26/12/2019,37,14.5,Quick,23.51351351
26/12/2019,26/12/2019,43,29.2,Quick,40.74418605
26/12/2019,26/12/2019,21,6.4,Quick,18.28571429
26/12/2019,26/12/2019,36,8.3,Quick,13.83333333
26/12/2019,26/12/2019,5,2.4,Quick,28.8
26/12/2019,26/12/2019,27,17.3,Quick,38.44444444
26/12/2019,26/12/2019,31,7.8,Quick,15.09677419
26/12/2019,26/12/2019,100,2.7,Normal,1.62
26/12/2019,26/12/2019,42,10.2,Quick,14.57142857
26/12/2019,26/12/2019,63,16.1,Quick,15.33333333
26/12/2019,26/12/2019,18,2.7,Quick,9
26/12/2019,26/12/2019,70,1.53,Normal,1.311428571
26/12/2019,26/12/2019,27,4.8,Quick,10.66666667
26/12/2019,26/12/2019,27,7.3,Quick,16.22222222
26/12/2019,26/12/2019,11,2.5,Quick,13.63636364
26/12/2019,26/12/2019,10,2.5,Quick,15
26/12/2019,26/12/2019,17,9.6,Quick,33.88235294
26/12/2019,26/12/2019,31,18.8,Quick,36.38709677
26/12/2019,26/12/2019,34,21.5,Quick,37.94117647
26/12/2019,26/12/2019,23,3.9,Quick,10.17391304
26/12/2019,26/12/2019,64,30.4,Quick,28.5
26/12/2019,26/12/2019,64,28.8,Quick,27
26/12/2019,26/12/2019,25,4.1,Quick,9.84
26/12/2019,26/12/2019,7,1,Quick,8.571428571
26/12/2019,26/12/2019,38,22.2,Quick,35.05263158
26/12/2019,26/12/2019,30,18.8,Quick,37.6
26/12/2019,26/12/2019,28,10.2,Quick,21.85714286
26/12/2019,26/12/2019,30,8.9,Quick,17.8
26/12/2019,26/12/2019,46,18.8,Quick,24.52173913
26/12/2019,26/12/2019,28,15.6,Quick,33.42857143
26/12/2019,26/12/2019,21,13.4,Quick,38.28571429
25/12/2019,25/12/2019,9,3,Quick,20
25/12/2019,25/12/2019,14,1.6,Quick,6.857142857
25/12/2019,25/12/2019,22,6.2,Quick,16.90909091
25/12/2019,25/12/2019,33,19.5,Quick,35.45454545
25/12/2019,25/12/2019,10,1.4,Quick,8.4
25/12/2019,25/12/2019,5,0.5,Quick,6
25/12/2019,25/12/2019,8,2.6,Quick,19.5
25/12/2019,25/12/2019,48,22.6,Quick,28.25
25/12/2019,25/12/2019,33,23.6,Quick,42.90909091
25/12/2019,25/12/2019,28,4.7,Quick,10.07142857
25/12/2019,25/12/2019,42,23.5,Quick,33.57142857
25/12/2019,25/12/2019,5,0.6,Quick,7.2
25/12/2019,25/12/2019,9,2.1,Quick,14
25/12/2019,25/12/2019,10,0.7,Quick,4.2
25/12/2019,25/12/2019,30,1.6,Quick,3.2
25/12/2019,25/12/2019,21,5.6,Quick,16
25/12/2019,25/12/2019,23,0.7,Quick,1.826086957
25/12/2019,25/12/2019,53,20,Quick,22.64150943
25/12/2019,25/12/2019,18,10.4,Quick,34.66666667
25/12/2019,25/12/2019,32,1.7,Quick,3.1875
25/12/2019,25/12/2019,23,3.4,Quick,8.869565217
25/12/2019,25/12/2019,44,16.7,Quick,22.77272727
25/12/2019,25/12/2019,57,42.6,Quick,44.84210526
25/12/2019,25/12/2019,44,13.2,Quick,18
25/12/2019,25/12/2019,13,7.4,Quick,34.15384615
25/12/2019,25/12/2019,27,15.3,Quick,34
25/12/2019,25/12/2019,35,20.9,Quick,35.82857143
25/12/2019,25/12/2019,13,8.4,Quick,38.76923077
25/12/2019,25/12/2019,285,2.55,Normal,0.536842105
25/12/2019,25/12/2019,32,19.3,Quick,36.1875
25/12/2019,25/12/2019,60,16.9,Quick,16.9
25/12/2019,25/12/2019,21,7.9,Quick,22.57142857
25/12/2019,25/12/2019,48,23.5,Quick,29.375
25/12/2019,25/12/2019,68,24.8,Quick,21.88235294
25/12/2019,25/12/2019,15,7.4,Quick,29.6
25/12/2019,25/12/2019,57,29.7,Quick,31.26315789
25/12/2019,25/12/2019,27,11.2,Quick,24.88888889
25/12/2019,25/12/2019,29,7.1,Quick,14.68965517
25/12/2019,25/12/2019,22,9.4,Quick,25.63636364
25/12/2019,25/12/2019,46,11.1,Quick,14.47826087
25/12/2019,25/12/2019,27,6.2,Quick,13.77777778
25/12/2019,25/12/2019,19,12.1,Quick,38.21052632
25/12/2019,25/12/2019,6,2.8,Quick,28
25/12/2019,25/12/2019,6,3.2,Quick,32
25/12/2019,25/12/2019,5,1.5,Quick,18
25/12/2019,25/12/2019,18,9.7,Quick,32.33333333
25/12/2019,25/12/2019,22,13.9,Quick,37.90909091
25/12/2019,25/12/2019,29,17.7,Quick,36.62068966
25/12/2019,25/12/2019,24,15.6,Quick,39
25/12/2019,25/12/2019,20,7.8,Quick,23.4
25/12/2019,25/12/2019,16,4.3,Quick,16.125
24/12/2019,24/12/2019,27,9.2,Quick,20.44444444
24/12/2019,24/12/2019,50,26.7,Quick,32.04
24/12/2019,24/12/2019,21,11,Quick,31.42857143
24/12/2019,24/12/2019,17,10.4,Quick,36.70588235
24/12/2019,24/12/2019,34,13.6,Quick,24
24/12/2019,24/12/2019,12,2.5,Quick,12.5
24/12/2019,24/12/2019,26,15.6,Quick,36
24/12/2019,24/12/2019,45,24,Quick,32
24/12/2019,24/12/2019,17,3.9,Quick,13.76470588
24/12/2019,24/12/2019,12,6.9,Quick,34.5
24/12/2019,24/12/2019,31,21.1,Quick,40.83870968
24/12/2019,24/12/2019,11,6.7,Quick,36.54545455
24/12/2019,24/12/2019,56,41.8,Quick,44.78571429
24/12/2019,24/12/2019,20,14,Quick,42
24/12/2019,24/12/2019,23,0.78,Normal,2.034782609
24/12/2019,24/12/2019,34,14.5,Quick,25.58823529
24/12/2019,24/12/2019,31,22.4,Quick,43.35483871
24/12/2019,24/12/2019,15,3.5,Quick,14
24/12/2019,24/12/2019,33,22.4,Quick,40.72727273
24/12/2019,24/12/2019,33,23.3,Quick,42.36363636
24/12/2019,24/12/2019,39,20.7,Quick,31.84615385
24/12/2019,24/12/2019,58,8.5,Quick,8.793103448
24/12/2019,24/12/2019,31,8.7,Quick,16.83870968
24/12/2019,24/12/2019,10,1.6,Quick,9.6
24/12/2019,24/12/2019,14,1.4,Quick,6
24/12/2019,24/12/2019,275,7.56,Normal,1.649454545
24/12/2019,24/12/2019,45,14.4,Quick,19.2
24/12/2019,24/12/2019,18,11.4,Quick,38
24/12/2019,24/12/2019,22,6.1,Quick,16.63636364
24/12/2019,24/12/2019,150,5.52,Normal,2.208
24/12/2019,24/12/2019,22,6.4,Quick,17.45454545
24/12/2019,24/12/2019,13,8.3,Quick,38.30769231
24/12/2019,24/12/2019,30,20.9,Quick,41.8
24/12/2019,24/12/2019,23,2.6,Quick,6.782608696
24/12/2019,24/12/2019,42,16.7,Quick,23.85714286
24/12/2019,24/12/2019,24,11.4,Quick,28.5
24/12/2019,24/12/2019,28,15.3,Quick,32.78571429
24/12/2019,24/12/2019,71,1.04,Normal,0.878873239
24/12/2019,24/12/2019,26,1.8,Quick,4.153846154
24/12/2019,24/12/2019,16,8.8,Quick,33
24/12/2019,24/12/2019,57,5.9,Quick,6.210526316
24/12/2019,24/12/2019,20,3.4,Quick,10.2
24/12/2019,24/12/2019,7,0.3,Quick,2.571428571
24/12/2019,25/12/2019,755,27.83,Normal,2.211655629
24/12/2019,24/12/2019,7,0.4,Quick,3.428571429
24/12/2019,24/12/2019,19,7.8,Quick,24.63157895
24/12/2019,24/12/2019,9,0.34,Normal,2.266666667
24/12/2019,24/12/2019,15,1.8,Quick,7.2
24/12/2019,24/12/2019,22,7.8,Quick,21.27272727
24/12/2019,24/12/2019,5,1.3,Quick,15.6
24/12/2019,24/12/2019,6,1.6,Quick,16
24/12/2019,24/12/2019,33,8.7,Quick,15.81818182
24/12/2019,24/12/2019,34,22.4,Quick,39.52941176
24/12/2019,24/12/2019,42,25.8,Quick,36.85714286
24/12/2019,24/12/2019,15,4.6,Quick,18.4
24/12/2019,24/12/2019,33,22.1,Quick,40.18181818
24/12/2019,24/12/2019,33,23,Quick,41.81818182
24/12/2019,24/12/2019,13,1.3,Quick,6
24/12/2019,24/12/2019,27,14.7,Quick,32.66666667
24/12/2019,24/12/2019,30,7.5,Quick,15
24/12/2019,24/12/2019,43,24.9,Quick,34.74418605
24/12/2019,24/12/2019,15,5.8,Quick,23.2
24/12/2019,24/12/2019,13,0.65,Normal,3
24/12/2019,24/12/2019,28,19.9,Quick,42.64285714
24/12/2019,24/12/2019,77,15.1,Quick,11.76623377
24/12/2019,24/12/2019,44,14.3,Quick,19.5
24/12/2019,24/12/2019,16,10.2,Quick,38.25
24/12/2019,24/12/2019,14,8.7,Quick,37.28571429
24/12/2019,24/12/2019,38,8,Quick,12.63157895
24/12/2019,24/12/2019,42,26.3,Quick,37.57142857
24/12/2019,24/12/2019,14,3.3,Quick,14.14285714
24/12/2019,24/12/2019,35,17.3,Quick,29.65714286
24/12/2019,24/12/2019,28,7.7,Quick,16.5
24/12/2019,24/12/2019,31,21,Quick,40.64516129
24/12/2019,24/12/2019,34,10.6,Quick,18.70588235
24/12/2019,24/12/2019,48,24.4,Quick,30.5
24/12/2019,24/12/2019,61,35.8,Quick,35.21311475
24/12/2019,24/12/2019,19,11.6,Quick,36.63157895
24/12/2019,24/12/2019,53,23.1,Quick,26.1509434
24/12/2019,24/12/2019,32,14.4,Quick,27
24/12/2019,24/12/2019,33,13.7,Quick,24.90909091
24/12/2019,24/12/2019,16,0.8,Quick,3
24/12/2019,24/12/2019,17,5.6,Quick,19.76470588
24/12/2019,24/12/2019,32,12.8,Quick,24
24/12/2019,24/12/2019,43,6.7,Quick,9.348837209
24/12/2019,24/12/2019,19,5.1,Quick,16.10526316
24/12/2019,24/12/2019,131,3.1,Normal,1.419847328
24/12/2019,24/12/2019,520,19.052,Normal,2.198307692
24/12/2019,24/12/2019,31,10.6,Quick,20.51612903
24/12/2019,24/12/2019,20,9,Quick,27
24/12/2019,24/12/2019,10,0.6,Quick,3.6
24/12/2019,24/12/2019,48,12.3,Quick,15.375
24/12/2019,24/12/2019,50,8.6,Quick,10.32
24/12/2019,24/12/2019,153,6.57,Normal,2.576470588
24/12/2019,24/12/2019,17,10.6,Quick,37.41176471
24/12/2019,24/12/2019,32,19.9,Quick,37.3125
24/12/2019,24/12/2019,17,10,Quick,35.29411765
24/12/2019,24/12/2019,18,7,Quick,23.33333333
24/12/2019,24/12/2019,30,14.5,Quick,29
24/12/2019,24/12/2019,13,6.7,Quick,30.92307692
24/12/2019,24/12/2019,48,24.1,Quick,30.125
24/12/2019,24/12/2019,33,20.3,Quick,36.90909091
24/12/2019,24/12/2019,21,7.1,Quick,20.28571429
24/12/2019,24/12/2019,36,20.9,Quick,34.83333333
23/12/2019,23/12/2019,15,5,Quick,20
23/12/2019,24/12/2019,40,25.1,Quick,37.65
23/12/2019,23/12/2019,30,17.6,Quick,35.2
23/12/2019,23/12/2019,32,23,Quick,43.125
23/12/2019,23/12/2019,29,16.1,Quick,33.31034483
23/12/2019,23/12/2019,42,20.9,Quick,29.85714286
23/12/2019,23/12/2019,40,10.7,Quick,16.05
23/12/2019,23/12/2019,26,14.6,Quick,33.69230769
23/12/2019,24/12/2019,544,18.305,Normal,2.018933824
23/12/2019,23/12/2019,29,14.1,Quick,29.17241379
23/12/2019,23/12/2019,13,5.8,Quick,26.76923077
23/12/2019,23/12/2019,26,6.5,Quick,15
23/12/2019,23/12/2019,17,4.8,Quick,16.94117647
23/12/2019,23/12/2019,14,1.4,Quick,6
23/12/2019,23/12/2019,27,15.4,Quick,34.22222222
23/12/2019,23/12/2019,28,13.5,Quick,28.92857143
23/12/2019,23/12/2019,24,6.8,Quick,17
23/12/2019,23/12/2019,18,6.2,Quick,20.66666667
23/12/2019,23/12/2019,32,15.3,Quick,28.6875
23/12/2019,23/12/2019,38,11.1,Quick,17.52631579
23/12/2019,23/12/2019,40,27.7,Quick,41.55
23/12/2019,23/12/2019,12,5.2,Quick,26
23/12/2019,23/12/2019,43,15.4,Quick,21.48837209
23/12/2019,23/12/2019,5,2.3,Quick,27.6
23/12/2019,23/12/2019,29,17.9,Quick,37.03448276
23/12/2019,23/12/2019,22,5.7,Quick,15.54545455
23/12/2019,23/12/2019,32,21.6,Quick,40.5
23/12/2019,23/12/2019,12,7.1,Quick,35.5
23/12/2019,23/12/2019,35,22.3,Quick,38.22857143
23/12/2019,23/12/2019,72,51.8,Quick,43.16666667
23/12/2019,23/12/2019,15,3.7,Quick,14.8
23/12/2019,23/12/2019,28,13.6,Quick,29.14285714
23/12/2019,23/12/2019,36,1.94,Normal,3.233333333
23/12/2019,23/12/2019,25,7.6,Quick,18.24
23/12/2019,23/12/2019,19,4.9,Quick,15.47368421
23/12/2019,23/12/2019,23,0.65,Normal,1.695652174
23/12/2019,23/12/2019,19,6.2,Quick,19.57894737
23/12/2019,23/12/2019,18,11.6,Quick,38.66666667
23/12/2019,24/12/2019,929,25.41,Normal,1.641119483
23/12/2019,23/12/2019,192,3.08,Normal,0.9625
23/12/2019,23/12/2019,85,0.8,Normal,0.564705882
23/12/2019,23/12/2019,19,5.8,Quick,18.31578947
23/12/2019,23/12/2019,5,2.3,Quick,27.6
23/12/2019,23/12/2019,107,1.14,Normal,0.639252336
23/12/2019,23/12/2019,17,0.33,Normal,1.164705882
23/12/2019,23/12/2019,16,10.8,Quick,40.5
23/12/2019,23/12/2019,31,8,Quick,15.48387097
23/12/2019,23/12/2019,39,13.7,Quick,21.07692308
23/12/2019,23/12/2019,26,14.4,Quick,33.23076923
23/12/2019,23/12/2019,14,1.6,Quick,6.857142857
23/12/2019,23/12/2019,31,21.7,Quick,42
23/12/2019,23/12/2019,32,8.8,Quick,16.5
23/12/2019,23/12/2019,37,10.4,Quick,16.86486486
23/12/2019,23/12/2019,20,5.4,Quick,16.2
23/12/2019,23/12/2019,20,3.8,Quick,11.4
23/12/2019,23/12/2019,32,10.5,Quick,19.6875
23/12/2019,23/12/2019,78,2.8,Normal,2.153846154
23/12/2019,23/12/2019,18,1.8,Quick,6
23/12/2019,23/12/2019,36,19.3,Quick,32.16666667
23/12/2019,23/12/2019,52,27.2,Quick,31.38461538
23/12/2019,23/12/2019,185,9.34,Normal,3.029189189
23/12/2019,23/12/2019,25,1.6,Quick,3.84
23/12/2019,23/12/2019,7,4.3,Quick,36.85714286
23/12/2019,23/12/2019,24,6.8,Quick,17
23/12/2019,23/12/2019,12,1.2,Quick,6
23/12/2019,23/12/2019,35,0.01,Normal,0.017142857
23/12/2019,23/12/2019,202,5.79,Normal,1.71980198
23/12/2019,23/12/2019,37,17,Quick,27.56756757
23/12/2019,23/12/2019,24,5.4,Quick,13.5
23/12/2019,23/12/2019,24,5.9,Quick,14.75
23/12/2019,23/12/2019,34,8.4,Quick,14.82352941
23/12/2019,23/12/2019,33,22.3,Quick,40.54545455
23/12/2019,23/12/2019,111,1.61,Normal,0.87027027
23/12/2019,23/12/2019,37,19,Quick,30.81081081
23/12/2019,23/12/2019,35,9.6,Quick,16.45714286
23/12/2019,23/12/2019,49,4.1,Quick,5.020408163
23/12/2019,23/12/2019,10,2.3,Quick,13.8
23/12/2019,23/12/2019,6,3.4,Quick,34
23/12/2019,23/12/2019,24,6.7,Quick,16.75
23/12/2019,23/12/2019,11,6.4,Quick,34.90909091
23/12/2019,23/12/2019,20,5.4,Quick,16.2
23/12/2019,23/12/2019,16,11.1,Quick,41.625
23/12/2019,23/12/2019,39,1.57,Normal,2.415384615
23/12/2019,23/12/2019,12,3.6,Quick,18
23/12/2019,23/12/2019,18,98.2,Quick,327.3333333
23/12/2019,23/12/2019,49,25.4,Quick,31.10204082
23/12/2019,23/12/2019,13,6.8,Quick,31.38461538
23/12/2019,23/12/2019,28,18.3,Quick,39.21428571
23/12/2019,23/12/2019,15,10.6,Quick,42.4
23/12/2019,23/12/2019,303,6.81,Normal,1.348514851
23/12/2019,23/12/2019,38,8.4,Quick,13.26315789
23/12/2019,23/12/2019,461,14.24,Normal,1.853362256
23/12/2019,23/12/2019,38,8.1,Quick,12.78947368
23/12/2019,23/12/2019,52,29.3,Quick,33.80769231
23/12/2019,23/12/2019,20,3.8,Quick,11.4
23/12/2019,23/12/2019,36,25.1,Quick,41.83333333
23/12/2019,23/12/2019,42,19.1,Quick,27.28571429
23/12/2019,23/12/2019,15,10.8,Quick,43.2
23/12/2019,23/12/2019,31,19.6,Quick,37.93548387
23/12/2019,23/12/2019,31,19,Quick,36.77419355
23/12/2019,23/12/2019,47,9.4,Quick,12
23/12/2019,23/12/2019,23,6.2,Quick,16.17391304
23/12/2019,23/12/2019,30,17,Quick,34
23/12/2019,23/12/2019,8,0.4,Quick,3
23/12/2019,23/12/2019,114,2.99,Normal,1.573684211
23/12/2019,23/12/2019,28,7.6,Quick,16.28571429
23/12/2019,23/12/2019,27,8.2,Quick,18.22222222
23/12/2019,23/12/2019,36,9.7,Quick,16.16666667
23/12/2019,23/12/2019,21,4.7,Quick,13.42857143
23/12/2019,23/12/2019,21,11.9,Quick,34
23/12/2019,23/12/2019,45,10.1,Quick,13.46666667
23/12/2019,23/12/2019,35,10,Quick,17.14285714
23/12/2019,23/12/2019,24,1.8,Quick,4.5
23/12/2019,23/12/2019,37,9.8,Quick,15.89189189
23/12/2019,23/12/2019,23,5.9,Quick,15.39130435
23/12/2019,23/12/2019,66,41,Quick,37.27272727
23/12/2019,23/12/2019,26,14.6,Quick,33.69230769
23/12/2019,23/12/2019,127,3.53,Normal,1.667716535
23/12/2019,23/12/2019,29,16,Quick,33.10344828
23/12/2019,23/12/2019,35,17,Quick,29.14285714
23/12/2019,23/12/2019,32,10.2,Quick,19.125
23/12/2019,23/12/2019,429,27.392,Normal,3.831048951
23/12/2019,23/12/2019,55,31,Quick,33.81818182
23/12/2019,23/12/2019,11,1.1,Quick,6
23/12/2019,23/12/2019,31,18.5,Quick,35.80645161
23/12/2019,23/12/2019,31,11.9,Quick,23.03225806
23/12/2019,23/12/2019,28,12.2,Quick,26.14285714
23/12/2019,23/12/2019,19,8.2,Quick,25.89473684
23/12/2019,23/12/2019,19,7.7,Quick,24.31578947
23/12/2019,23/12/2019,17,10.2,Quick,36
23/12/2019,23/12/2019,15,8,Quick,32
23/12/2019,23/12/2019,8,4.3,Quick,32.25
23/12/2019,23/12/2019,36,22.4,Quick,37.33333333
22/12/2019,23/12/2019,38,26.9,Quick,42.47368421
22/12/2019,23/12/2019,33,16.1,Quick,29.27272727
22/12/2019,22/12/2019,9,1.7,Quick,11.33333333
22/12/2019,22/12/2019,18,11.3,Quick,37.66666667
22/12/2019,22/12/2019,43,24.8,Quick,34.60465116
22/12/2019,22/12/2019,42,22.6,Quick,32.28571429
22/12/2019,22/12/2019,49,29.9,Quick,36.6122449
22/12/2019,22/12/2019,34,19.7,Quick,34.76470588
22/12/2019,22/12/2019,33,24.3,Quick,44.18181818
22/12/2019,22/12/2019,22,13.6,Quick,37.09090909
22/12/2019,22/12/2019,50,13.2,Quick,15.84
22/12/2019,22/12/2019,16,4.2,Quick,15.75
22/12/2019,22/12/2019,16,9.2,Quick,34.5
22/12/2019,22/12/2019,32,22.5,Quick,42.1875
22/12/2019,22/12/2019,10,1.5,Quick,9
22/12/2019,22/12/2019,31,15.4,Quick,29.80645161
22/12/2019,22/12/2019,14,8.9,Quick,38.14285714
22/12/2019,22/12/2019,9,1,Quick,6.666666667
22/12/2019,22/12/2019,18,3.9,Quick,13
22/12/2019,22/12/2019,33,15.3,Quick,27.81818182
22/12/2019,22/12/2019,26,7.3,Quick,16.84615385
22/12/2019,22/12/2019,26,6.9,Quick,15.92307692
22/12/2019,22/12/2019,17,1.7,Quick,6
22/12/2019,22/12/2019,27,12.6,Quick,28
22/12/2019,22/12/2019,47,5.6,Quick,7.14893617
22/12/2019,22/12/2019,28,13.3,Quick,28.5
22/12/2019,22/12/2019,36,9.9,Quick,16.5
22/12/2019,22/12/2019,25,1.3,Quick,3.12
22/12/2019,22/12/2019,38,18.3,Quick,28.89473684
22/12/2019,22/12/2019,32,11.7,Quick,21.9375
22/12/2019,22/12/2019,49,15,Quick,18.36734694
22/12/2019,22/12/2019,24,16.7,Quick,41.75
22/12/2019,22/12/2019,17,4.5,Quick,15.88235294
22/12/2019,22/12/2019,36,8.7,Quick,14.5
22/12/2019,22/12/2019,18,12.3,Quick,41
22/12/2019,22/12/2019,13,8.5,Quick,39.23076923
22/12/2019,22/12/2019,38,7.1,Quick,11.21052632
22/12/2019,22/12/2019,6,0.1,Quick,1
22/12/2019,22/12/2019,44,31.3,Quick,42.68181818
22/12/2019,22/12/2019,23,15,Quick,39.13043478
22/12/2019,22/12/2019,11,2.3,Quick,12.54545455
22/12/2019,22/12/2019,38,2.7,Quick,4.263157895
22/12/2019,22/12/2019,39,3.8,Quick,5.846153846
22/12/2019,22/12/2019,34,19.3,Quick,34.05882353
22/12/2019,22/12/2019,40,13.6,Quick,20.4
22/12/2019,22/12/2019,34,23.9,Quick,42.17647059
22/12/2019,22/12/2019,63,6.8,Quick,6.476190476
22/12/2019,22/12/2019,42,15.5,Quick,22.14285714
22/12/2019,22/12/2019,17,2.9,Quick,10.23529412
22/12/2019,22/12/2019,11,2.2,Quick,12
22/12/2019,22/12/2019,38,25.6,Quick,40.42105263
22/12/2019,22/12/2019,77,2.8,Normal,2.181818182
22/12/2019,22/12/2019,14,8.6,Quick,36.85714286
22/12/2019,22/12/2019,27,17,Quick,37.77777778
22/12/2019,22/12/2019,15,4,Quick,16
22/12/2019,22/12/2019,6,3.2,Quick,32
22/12/2019,22/12/2019,51,3.1,Quick,3.647058824
22/12/2019,22/12/2019,48,32.4,Quick,40.5
22/12/2019,22/12/2019,13,3.6,Quick,16.61538462
22/12/2019,22/12/2019,12,1.1,Quick,5.5
22/12/2019,22/12/2019,65,39.2,Quick,36.18461538
22/12/2019,22/12/2019,32,12.1,Quick,22.6875
22/12/2019,22/12/2019,27,7.5,Quick,16.66666667
22/12/2019,22/12/2019,31,2.7,Quick,5.225806452
22/12/2019,22/12/2019,20,8.4,Quick,25.2
22/12/2019,22/12/2019,11,2.8,Quick,15.27272727
22/12/2019,22/12/2019,21,3.6,Quick,10.28571429
22/12/2019,22/12/2019,79,2.43,Normal,1.84556962
22/12/2019,22/12/2019,44,31.2,Quick,42.54545455
22/12/2019,22/12/2019,65,1.39,Normal,1.283076923
22/12/2019,22/12/2019,191,6.49,Normal,2.038743455
22/12/2019,22/12/2019,28,7.4,Quick,15.85714286
22/12/2019,22/12/2019,30,8.5,Quick,17
