Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,ABM Parking 750 Lexington Ave LLC - Tesla Destination,118 E 60th St,,New York,NY,10022,,212-754-2678  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.762806,-73.968700,11/03/2020,115004,2021-03-11 23:22:17,P,,,11/01/2018,TESLA
ELEC,HENRIETTA LIBRARY 1,625 Calkins Rd,,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.067992,-77.617545,08/04/2022,145651,2022-08-04 01:06:16,,,,09/28/2019,J1772
ELEC,Hyatt Place Malta,20 State Farm Place,,Ballston Spa,NY,12020,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,42.969330,-73.804480,07/12/2022,223259,2022-07-12 20:31:42,P,,,04/04/2022,J1772
ELEC,MPG The Shops at Skyview - Tesla Destination,40-24 College Point Blvd,,Flushing,NY,11354,,212-490-3460  877-798-3752,E,,Public,24 hours daily; pay lot,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.756893,-73.834158,11/03/2020,114939,2021-03-11 23:22:17,P,,,11/01/2018,TESLA
ELEC,ROSENBLUM300 GREAT OAKS 200,200 Great Oaks Blvd,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.682162,-73.848147,08/04/2022,185187,2022-08-04 01:18:22,,,,02/19/2021,J1772
ELEC,Quik Park West 23rd Street Garage LLC - Tesla Destination,423-431  W 23rd St,,New York,NY,10011,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.746762,-74.001428,11/03/2020,115133,2021-03-11 23:22:17,P,,,02/01/2015,J1772 TESLA
ELEC,S.A.N.Y. STATION TWO,1001 Park Ave,,Syracuse,NY,13204,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.051903,-76.180115,08/04/2022,180984,2022-08-04 01:13:15,,,,01/27/2021,J1772
ELEC,420 Broadway -Schenectady,420 Broadway,,Schenectady,NY,12305,,518-691-3119,E,,Public,24 hours daily,,,6,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,42.807848,-73.946014,06/07/2021,189503,2022-02-10 19:42:29,P,,,04/30/2021,J1772
ELEC,MARKET CENTER 55 RAILROAD 1.2,55 Railroad Pl,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.082480,-73.787850,08/04/2022,170004,2022-08-04 01:16:27,,,,12/09/2020,J1772
ELEC,Augspurger Ramp,362 Pearl St,,Buffalo,NY,14202,,716-849-5812  866-816-7584,E,,Public - Credit card at all times,24 hours daily; must use EVConnect app for payment,A D Debit M V,,6,,,EV Connect,http://evconnect.com/,200-8,42.889784,-78.874463,12/09/2021,104726,2022-02-10 19:42:29,LG,,,04/01/2018,J1772
ELEC,New Systems,337 E 64th St,Located between 1st Ave & 2nd Ave. Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,New York,NY,10065,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.763200,-73.960185,08/03/2022,187918,2022-08-03 22:55:14,,,,04/23/2021,J1772
ELEC,Phaeton Motors,117 New Hartford St,,New Hartford,NY,13413,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,43.085270,-75.296420,07/12/2022,223117,2022-07-12 20:31:42,P,,,11/04/2021,J1772
ELEC,MORGANPARC 1-2,199 2nd St,,Mineola,NY,11501,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.740981,-73.639462,08/04/2022,215092,2022-08-04 01:28:47,,,,04/28/2022,J1772
ELEC,WCS NS1 SOUTHERN,2300 Southern Blvd,,Bronx,NY,10460,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.850625,-73.881132,08/04/2022,162156,2022-08-04 01:00:01,,,,06/12/2020,J1772
ELEC,CITY AMSTERDAM P&RB EV 3,201 Locust Ave Park and Recreation Building,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.948433,-74.179040,08/04/2022,188178,2022-08-04 01:20:03,,,,04/30/2021,J1772
ELEC,SIBLEY SQUARE MORTIMER FL3 LS,83 Mortimer St,,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.157718,-77.606969,08/04/2022,162273,2022-08-04 00:57:08,,,,06/12/2020,J1772
ELEC,War Cannon,2849 New York 9N,,Crown Point,NY,12928,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,10,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,43.955740,-73.432700,07/12/2022,223218,2022-07-12 20:31:42,P,,,01/06/2022,J1772
ELEC,NATIONAL GRID CHILI'S NIAGARA,1536 Military Rd,,Niagara Falls,NY,14304,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.094737,-78.973192,08/04/2022,162207,2022-08-04 00:59:06,,,,06/12/2020,J1772
ELEC,iPark NYC 61 Jane Street - Tesla Destination,61 Jane St,,New York,NY,10014,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.738222,-74.005908,11/03/2020,115173,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,SUNY Empire State College,2 Union Ave,,Saratoga Springs,NY,12866,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,43.077341,-73.782443,04/08/2020,123077,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,Rochester Institute of Technology - Lot T,1 Lomb Memorial Dr,Located across from the GIS building,Rochester,NY,14623,,585-475-2074,E,,Public,24 hours daily; parking pass required,,,6,,,Non-Networked,,200-9,43.087790,-77.674413,05/06/2021,63988,2022-04-28 20:01:31,P,,,10/01/2013,J1772
ELEC,MARRIOTTSS STATION 2,11 Excelsior Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.089261,-73.777312,08/04/2022,203133,2022-08-04 01:25:39,,,,12/29/2021,J1772
ELEC,EVolveNY Salamanca,768 Broad Street,,Salamanca,NY,14779,,855-900-7584,E,,Public,24 hours daily,,,,3,,Greenlots,http://greenlots.com/,GPS,42.160008,-78.744875,08/04/2022,224368,2022-08-04 01:35:17,,,,07/23/2022,CHADEMO J1772COMBO
ELEC,BURNS MGT EXCELSIOR 5,25 Whistler Ct,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.094280,-73.753449,08/04/2022,120972,2022-08-04 01:02:35,,,,03/27/2019,J1772
ELEC,HARMONY MILLS 1 WEST 1 1.3,100 N Mohawk St,,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.781548,-73.705635,08/04/2022,174728,2022-08-04 01:07:39,,,,01/27/2021,J1772
ELEC,Icon Parking 225 W 83 Street - Tesla Destination,225  W 83rd St,,New York,NY,10024,,212-874-9934  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.786371,-73.977357,11/03/2020,115058,2021-03-11 23:22:17,P,,,05/01/2016,J1772 TESLA
ELEC,ROSEWOOD PLAZA STATION 1,New Karner Rd & Watervliet Shaker Rd,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.742780,-73.839290,08/04/2022,168352,2022-08-04 01:16:02,,,,11/13/2020,J1772
ELEC,ALBANY COUNTY ST1 208 WASH AV,208 Washington ave,,Albany,NY,12210,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.656637,-73.764108,08/04/2022,218497,2022-08-04 01:28:47,,,,05/19/2022,J1772
ELEC,NATIONAL GRID CENTURY HOUSE,977 Loudon rd,,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.771298,-73.752656,08/04/2022,222102,2022-08-04 00:58:58,,,,06/29/2022,J1772
ELEC,COMFORT- CHARGE STATION 1,4054 ny-9l,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.411860,-73.708450,08/04/2022,170683,2022-08-04 01:17:13,,,,12/31/2020,J1772
ELEC,Hampton Inn & Suites Lake Placid - Tesla Destination,801 Mirror Lake Dr,,Lake Placid,NY,12946,,518-523-9500  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.283189,-73.980597,11/03/2020,150678,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,14 HUDSON 14 HUDSON 1.3,14 Hudson,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.307865,-73.645470,08/04/2022,153507,2022-08-04 01:09:52,,,,02/07/2020,J1772
ELEC,Village of Churchville,23 E Buffalo St,,Churchville,NY,14428,,585-293-3720,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,43.104011,-77.883046,06/14/2022,157966,2022-06-14 16:24:51,P,,,05/15/2020,J1772
ELEC,RIVERHEAD RIVER 1 #2,1947 Old Country Road,,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.921556,-72.716716,08/04/2022,180154,2022-08-04 00:46:24,,,,01/27/2021,J1772
ELEC,NATIONAL GRID TOPS WATERTOWN,22050 US-11,,Watertown,NY,13601,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.994810,-75.901730,08/04/2022,162231,2022-08-04 00:58:35,,,,06/12/2020,J1772
ELEC,337 E 64th St.,337 East 64th St,,New York,NY,10065,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.763270,-73.960240,07/12/2022,223264,2022-07-12 20:31:42,P,,,02/08/2022,J1772
ELEC,TWN OF BALLSTON STATION 1,2 Lawmar Ln Town of Ballston Library,,Ballston,NY,12027,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.909700,-73.890620,08/04/2022,191537,2022-08-04 01:21:05,,,,06/26/2021,J1772
ELEC,INN SQ INN SQ GW 4,100 Clinton Ave S,,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.155268,-77.605377,08/04/2022,204920,2022-08-04 01:24:53,,,,01/15/2022,J1772
ELEC,PICOTTE PARK PLACE 1,1 Park Pl,,Colonie,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.715828,-73.814990,08/04/2022,204706,2022-08-04 01:07:36,,,,01/13/2022,J1772
ELEC,Champion Parking W 53rd Street - Tesla Destination,159 W 53rd St,,New York,NY,10019,,212-245-1299  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.763000,-73.981278,11/03/2020,115025,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,SUNY ADIRONDACK SUNY ACC 1.4,640 Bay Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.355163,-73.654071,08/04/2022,181426,2022-08-04 01:14:47,,,,01/27/2021,J1772
ELEC,Custer Observatory - Tesla Destination,1115 Main Bayview Rd,,Southold,NY,11971,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.052046,-72.434680,11/03/2020,152628,2021-03-11 23:22:17,P,,,01/20/2020,TESLA
ELEC,Standard Parking 15 Metrotech - Tesla Destination,15 Metrotech Ctr S,,Brooklyn,NY,11201,,800-836-6666  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.693317,-73.987100,11/03/2020,114890,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,GHMC PARKINGGARAGE4,707 E Main St,,Middletown,NY,10940,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.441883,-74.366679,08/04/2022,202334,2022-08-04 01:25:27,,,,12/10/2021,J1772
ELEC,LEVITON MELVILLE 1,201 N Service Rd,,Melville,NY,11747,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.783554,-73.419929,08/04/2022,183197,2022-08-04 01:07:56,,,,01/27/2021,J1772
ELEC,ROCHESTER NY PORT OF ROCH 2,1000 N River St,,Rochester,NY,14612,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.256393,-77.606857,08/04/2022,171697,2022-08-04 01:06:28,,,,01/27/2021,J1772
ELEC,GREEN ACRES MALL,2034 Green Acres Mall,,Valley Stream,NY,11581,,833-632-2778,E,,Public,24 hours daily,,,1,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.662119,-73.723241,08/04/2022,152450,2022-08-04 01:37:15,,,,01/15/2020,CHADEMO J1772 J1772COMBO
ELEC,GMC Vic Mar Parking,8 E 83rd St,,New York,NY,10028,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.779829,-73.960581,08/03/2022,192740,2022-08-03 22:55:14,,,,07/10/2021,J1772
ELEC,ATRIUM EVCHARGE RSPJ EV 3,10 Maxwell Dr,,Clifton park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.868362,-73.781610,08/04/2022,175081,2022-08-04 01:09:54,,,,01/27/2021,J1772
ELEC,HUDSON PRESERVE BERYL WAY 5,136 Troy Schdy Rd,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.733020,-73.725890,08/04/2022,143920,2022-08-04 01:05:47,,,,08/21/2019,J1772
ELEC,UHS WMC UNITED HEALTH,40 Arch St,,Johnson City,NY,13790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.114000,-75.957310,08/04/2022,195825,2022-08-04 01:18:11,,,,09/11/2021,J1772
ELEC,Bear Mountain Inn and Overlook Lodge,3020 Seven Lakes Dr,,Bear Mountain,NY,10911,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,41.313051,-73.989890,05/06/2020,123098,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,BUFFALO STATE EV STATION 1,1300 Elmwood Ave.,,Buffalo,NY,14222,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.933556,-78.884528,08/04/2022,191382,2022-08-04 01:20:52,,,,06/23/2021,J1772
ELEC,NATIONAL GRID BUFFALO STATE,1300 Elmwood Ave,,Buffalo,NY,14222,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.931359,-78.879109,08/04/2022,162136,2022-08-04 01:01:06,,,,06/12/2020,J1772
ELEC,ROSENBLUM300 300 GREAT OAKS,300 Great Oaks Blvd,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.680984,-73.846759,08/04/2022,118995,2022-08-04 01:02:30,,,,03/08/2019,J1772
ELEC,Bridge Street on the Hudson,One Bridge St,,Irvington,NY,10533,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,41.040590,-73.873930,07/12/2022,223232,2022-07-12 20:31:42,P,,,12/14/2021,J1772
ELEC,DOUBLETREEHOTEL DC FAST CHARGER,455 S Broadway,,Tarrytown,NY,10591,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.061411,-73.862829,08/04/2022,162399,2022-08-04 00:46:26,,,,06/12/2020,J1772COMBO
ELEC,5 FARRELL ROAD TOWN HALL EVSE1,5 Farrell Rd,,Willsboro,NY,12996,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.370823,-73.395990,08/04/2022,193242,2022-08-04 01:21:15,,,,07/28/2021,J1772
ELEC,STRONG MUSEUM STRONG L1 #4,1 Manhattan Square Dr,,Rochester,NY,14607,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 5:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.151898,-77.600937,08/04/2022,146983,2022-08-04 01:07:04,,,,10/16/2019,J1772
ELEC,CHHA2 Garages,532 W 122nd St,,New York,NY,10027,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal and Apple Pay,A D M V,,4,,,EV Connect,http://evconnect.com/,GPS,40.811438,-73.960481,12/03/2020,168414,2021-03-11 23:22:17,P,,,08/28/2020,J1772
ELEC,Amada Tool America Inc,4A Treadeasy Ave,,Batavia,NY,14020,,866-816-7584,E,,Public,24 hours daily,,,3,,,EV Connect,http://evconnect.com/,GPS,42.993306,-78.207766,06/07/2021,157943,2021-12-06 18:36:15,P,,,05/15/2020,J1772
ELEC,ESSEX FARMS EVSE3,2496 NY-22,,Essex,NY,12936,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.308174,-73.374610,08/04/2022,196296,2022-08-04 01:23:00,,,,09/24/2021,J1772
ELEC,CHPT EVSE 10417MASSAPEQUA,5300 Sunrise Hwy,,Massapequa Park,NY,11762,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.677260,-73.440667,08/04/2022,182825,2022-08-04 01:00:15,,,,01/27/2021,J1772
ELEC,"Dover Plains Library, Town Of Dover NY",1797 Route 22,,Wingdale,NY,12594,,855-885-9571,E,,Public,,,,2,,,OpConnect,http://www.opconnect.com/,GPS,41.647880,-73.563420,08/04/2022,189684,2022-08-04 02:02:13,,,,05/14/2021,J1772
ELEC,"HAVERSTRAW, NY NS1-STATION#1",48 New Main St,,Haverstraw,NY,10927,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.196680,-73.966573,08/04/2022,189325,2022-08-04 01:09:15,,,,05/07/2021,J1772
ELEC,HASLETT PARK STATION 01,35 Main St,,Fort Plain,NY,13339,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.931182,-74.622160,08/04/2022,162256,2022-08-04 00:58:21,,,,06/12/2020,J1772
ELEC,Park Kwik LLC 50 Washington St. - Tesla Destination,45 Main St,,Brooklyn,NY,11201,,718-222-0500  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.702769,-73.990584,11/03/2020,114906,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,FETZNER STATION 4,2487 Dewey Ave,,Rochester,NY,14616,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.213754,-77.639907,08/04/2022,223412,2022-08-04 01:27:42,,,,07/13/2022,J1772
ELEC,Silo Ridge - Tesla Destination,4651 Highway 22,,Amenia,NY,12501,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.814971,-73.566438,11/03/2020,169104,2021-03-11 23:22:17,P,,,11/03/2020,TESLA
ELEC,iPark NYC 333 E 38th NYU - Tesla Destination,333 E 38th St,,New York,NY,10016,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.746891,-73.972547,11/03/2020,115101,2021-03-11 23:22:17,P,,,03/01/2016,J1772 TESLA
ELEC,Treiber Nissan,320 N Comrie Ave,,Johnstown,NY,12095,,518-736-1300,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,43.025044,-74.358103,06/09/2020,44344,2021-03-11 23:22:17,P,,,11/30/2011,J1772
ELEC,Skaneateles Village Hall,26 Fennell St,"At Village Hall building, next to the Post Office and Tops Market",Skaneateles,NY,13152,,315-685-3440  866-816-7584,E,,Public,24 hours daily,,,3,,,EV Connect,http://evconnect.com/,200-9,42.948234,-76.431694,05/06/2020,65277,2021-03-11 23:22:17,SG,,,07/05/2014,J1772
ELEC,"Mirbeau Inn & Spa, Skaneateles - Tesla Destination",851 Genesee Street Rd,,Skaneateles,NY,13152,,877-647-2328  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.944626,-76.443793,11/03/2020,115238,2021-03-11 23:22:17,P,,,06/09/2015,J1772 TESLA
ELEC,NYC Parking Kent,444 Kent Avenue,Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.The unit 336 is currently under repair. Attendant will assist in charging vehicle.  Parking rates apply. Inquire within.,Brooklyn,NY,11211,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.709168,-73.968491,08/03/2022,193979,2022-08-03 22:55:14,,,,08/17/2021,J1772
ELEC,SUNY NEW PALTZ ROUTE 32 (3),80 NY-32,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.738571,-74.079661,08/04/2022,122791,2022-08-04 01:03:28,,,,05/16/2019,J1772
ELEC,TOWN GERMANTOWN MUNICIPAL LOT,189 Main St,,Germantown,NY,12526,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.132595,-73.882650,08/04/2022,149273,2022-08-04 01:08:10,,,,11/20/2019,J1772
ELEC,iPark 59-63 Allen Street - Tesla Destination,59-63 Allen St,,New York,NY,10002,,212-226-1793  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.717124,-73.992010,11/03/2020,115166,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,MUNICIPAL EVSE EASTFIELD PARK,175 Dix Ave,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.317240,-73.627280,08/04/2022,155244,2022-08-04 01:11:39,,,,04/08/2020,J1772
ELEC,Rotterdam Mall,93 W Campbell Rd,,Schenectady,NY,12306,,518-691-3119,E,,Public,24 hours daily,,,10,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,42.809413,-73.988850,07/12/2022,189531,2022-07-12 20:31:42,P,,,07/08/2022,J1772
ELEC,854ELLICOTT 589ELLICOTT1 CS,589 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.896262,-78.868500,08/04/2022,181842,2022-08-04 01:16:52,,,,01/27/2021,J1772
ELEC,Goodman Parking,854 S Clinton Ave,,Rochester,NY,14620,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal,A APPLE_PAY D M V,,10,,,EV Connect,http://evconnect.com/,200-9,43.141505,-77.596854,06/07/2021,189899,2021-12-06 18:36:15,P,,,02/11/2021,J1772
ELEC,Burger King - Medina,11212 Maple Ridge Rd,,Medina,NY,14103,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,43.206332,-78.398940,08/03/2022,189052,2022-08-03 22:55:14,,,,04/30/2021,J1772
ELEC,Residence of Vista Square,1410 Curry Rd,,Rotterdam,NY,12306,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,42.783150,-73.964240,07/12/2022,223242,2022-07-12 20:31:42,P,,,12/27/2021,J1772
ELEC,170 E End Ave,170 E End Ave,,New York,NY,10128,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.775792,-73.944015,08/04/2022,194168,2022-08-04 01:49:45,,,,08/21/2021,J1772
ELEC,Union College - Nott/Seward Lot,Nott St,,Schenectady,NY,12308,,866-816-7584,E,,Public,24 hours daily,,,6,,,EV Connect,http://evconnect.com/,GPS,42.820416,-73.930589,06/07/2021,156044,2021-12-06 18:36:15,P,,,05/01/2020,J1772
ELEC,395 Lenox Rd,395 Lenox Rd,,Brooklyn,NY,11203,,888-356-8911,E,,Public,24 hours daily,,,4,,,FLO,https://flo.ca/,GPS,40.654476,-73.946741,08/04/2022,202766,2022-08-04 01:49:45,,,,12/17/2021,J1772
ELEC,COMFORT- CHARGE STATION 3,4054 ny-9l,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.411690,-73.708435,08/04/2022,182158,2022-08-04 01:17:13,,,,01/27/2021,J1772
